DATE,avg_sell_price_tick,price_high_b,avg_sell_price_wrds,avg_price_m,avg_buy_price_Retail,price_high_m,avg_buy_price_Inst20k,avg_buy_price_Inst50k,avg_buy_price_LR,BestBidDepth_Share_tw
2024-04-26,291.8565247,294.92,291.83749672,291.92642381,292.09603191,294.2,291.96579965,292.1132116,291.99155752,278.38651453
2024-04-29,295.2700832,298.85,295.19640444,295.38291296,295.10368206,304.0,295.859458,296.69195519,295.53565805,316.5534773
2024-04-30,293.05403182,298.27,293.04749689,293.14444805,293.29205167,295.95,293.14196951,293.29131456,293.17032321,278.51461015
2024-05-01,288.26829616,291.15,288.24904019,288.35499935,288.43323903,293.73,288.45498502,288.12310986,288.45290409,276.91220736
2024-05-02,292.30746365,292.795,292.35640269,292.46735095,292.3371813,295.78,292.3264976,292.36493108,292.45386248,280.97888486
2024-05-03,294.23316055,295.32,294.21317001,294.3308517,294.51429026,297.49,294.0596584,293.97744824,294.39136007,230.04969199
2024-05-06,299.24629558,301.59,299.24170499,299.28794113,299.18158229,300.97,299.36436086,299.44509585,299.31658281,267.35382047
2024-05-07,305.16075734,301.56,305.19137318,305.22571719,305.46275526,308.65,305.24699697,305.27073553,305.23167887,258.38856861
2024-05-08,302.51804936,310.0,302.49573878,302.53888151,302.68785871,304.36,302.54409703,302.53867932,302.60653664,308.52152207
2024-05-09,297.61679481,305.0,297.56609467,297.63124907,297.80501233,301.0,297.62465605,297.57239325,297.71291708,253.46046889
2024-05-10,298.44109375,303.0,298.43046148,298.49366202,298.65779787,301.0,298.55469243,298.58062592,298.53730417,238.13878963
2024-05-13,301.39811859,302.35,301.36765712,301.45394765,301.39207405,304.66,301.58247352,301.57646348,301.51782877,233.94070789
2024-05-14,300.66207945,304.0,300.68609064,300.72898797,300.57528689,303.5,300.78037944,300.89608853,300.72875084,247.71880151
2024-05-15,309.30896713,305.0,309.36606149,309.25942176,308.91230969,313.17,309.3240173,308.79628376,309.20284567,223.61578297
2024-05-16,315.19893744,319.27,315.15949754,315.2448843,315.12351181,317.4,315.3110469,315.42080296,315.33381996,256.20544643
2024-05-17,316.89253068,319.4,316.87356013,316.92070185,316.84812081,319.05,316.98424908,317.05339111,316.97469073,257.69066545
2024-05-20,313.17614383,320.9301,313.56845011,319.92812597,319.91020506,324.68,320.04553212,320.0511078,320.0058802,246.43442055
2024-05-21,310.15913821,323.77,310.28360567,310.67567746,310.84836699,318.52,310.47429433,310.65873817,310.64412784,240.53928079
2024-05-22,308.54299917,312.6,308.5323084,308.54578638,308.69124532,316.5892,308.53670609,308.40684741,308.58273694,286.81572817
2024-05-23,310.19629512,312.5872,310.1602869,310.25448797,310.25731327,314.5,310.39043481,310.31424715,310.35193641,289.85711334
2024-05-24,319.72022358,314.0,319.75513712,319.77767947,319.80912879,323.1299,319.51852558,319.53603408,319.73918301,212.89732399
2024-05-28,310.94613605,325.0,310.94470125,310.83939778,310.93235788,321.87,310.69962718,311.02581745,310.7999468,263.50369934
2024-05-29,306.81798765,320.395,306.79340193,306.92016721,306.94256733,310.33,307.03363222,307.13704345,306.97290878,229.6197794
2024-05-30,296.64689829,306.9,296.62976851,296.64108164,296.90893154,317.0684,296.29204983,296.17739647,296.67725747,261.25899947
2024-05-31,290.6084298,298.5,290.56408737,290.57473815,289.82311487,299.5,291.10813958,291.53157897,290.68481316,253.6532876
2024-06-03,293.29173358,297.0,293.27675293,293.30404932,293.33964721,297.0,293.44198834,293.55900369,293.39412207,258.71246836
2024-06-04,291.27471332,295.74,291.21869801,291.35504328,291.33636985,310.3582,291.54791373,291.42568437,291.50071423,247.55353478
2024-06-05,293.96318781,297.25,293.96177381,293.99298637,294.10374939,312.6348,293.86170402,293.94493165,294.03682567,218.56818655
2024-06-06,297.08689916,298.29,297.02949218,297.17786595,297.34162193,300.6623,297.39213528,297.26637678,297.28427748,236.52345755
2024-06-07,300.40913686,297.49,300.41923555,300.51002538,300.32607455,302.96,300.54516524,300.59368577,300.52608874,230.85413354
2024-06-10,305.15030632,303.0,305.08242725,305.17848333,304.96650026,309.46,305.6685852,305.45258684,305.23579545,230.45980756
2024-06-11,311.78884146,310.4,311.78619609,311.87010109,311.86225957,314.61,311.98975475,311.8693651,311.91698718,284.328774
2024-06-12,316.45286123,318.0,316.45448526,316.57960148,316.39194155,320.1,316.82295151,316.62313613,316.67802922,270.09030624
2024-06-13,319.9843959,320.94,319.90842264,320.06143401,320.14795838,324.5,320.16414343,320.45167564,320.17663495,285.40312014
2024-06-14,317.94205162,322.5,317.8738945,318.01649146,318.06467002,322.68,318.13751838,318.37402771,318.17358821,252.25074449
2024-06-17,318.39622025,320.38,318.39648777,318.47924574,318.43095805,321.19,318.49170345,318.21435376,318.53984489,258.9148366
2024-06-18,317.66786873,321.36,317.65088566,317.70119936,317.82007779,321.2,317.76199832,317.80891808,317.76928825,276.12224854
2024-06-20,312.27799122,324.0,312.23885108,312.27066866,312.27568048,321.1,312.42058093,312.77740307,312.34955786,272.12702104
2024-06-21,317.9026425,317.0,317.97061798,318.02476107,317.74984117,321.4,318.21399562,318.35359272,318.01573342,258.3656637
2024-06-24,320.08185654,323.0,319.98054777,320.22215427,320.28368514,327.0,320.92410711,321.68386063,320.44427334,260.16188939
2024-06-25,322.57067119,325.885,322.54533914,322.66585399,322.66680331,326.39,322.79807702,322.9339072,322.73739621,274.80553504
2024-06-26,324.26224108,327.0,324.202203,324.35273955,324.36603119,327.38,324.43329837,324.42577724,324.47120295,275.17411849
2024-06-27,340.7423188,330.65,340.82784714,340.89602004,341.42822949,345.43,340.70482426,341.19562912,340.88668582,251.58679975
2024-06-28,340.75405472,343.88,340.75725851,340.80092368,340.85788898,345.8999,340.96203064,341.17104509,340.8484894,247.14327199
2024-07-01,339.25751697,343.17,339.12525248,339.27092231,339.54365147,342.612,339.09871859,339.22894788,339.41678525,279.32275115
2024-07-02,340.02483436,343.0,339.98387486,340.10253098,340.09287527,342.85,340.14509984,340.0925942,340.22487945,279.61715991
2024-07-03,341.07218061,343.15,341.0688756,341.12194736,341.19015862,342.4799,341.28760042,341.26742915,341.1619221,194.85104964
2024-07-05,342.07569828,343.0,342.06256942,342.11901563,342.20604796,345.59,342.16209262,342.27065121,342.16598978,261.50084282
2024-07-08,334.93993718,345.52,334.87697311,334.87792744,334.77263544,341.97,335.06019658,334.89549378,335.03255267,219.8090039
2024-07-09,335.58636092,341.42,335.53651274,335.63450883,335.68856938,339.4,335.73277772,335.38916715,335.78979011,250.83523201
2024-07-10,334.12256675,337.655,334.0281399,334.16450581,333.97376527,338.05,334.66968652,334.27277413,334.33461632,258.24259856
2024-07-11,332.86624136,338.5,332.80828361,332.9346894,332.83206441,341.3099,332.95796849,333.40226811,333.09193593,225.06000638
2024-07-12,335.72532329,335.0,335.69949207,335.83123018,335.72872029,338.2,336.00788706,335.8368596,335.9171328,230.38703358
2024-07-15,339.39511139,339.0,339.26585182,339.7731982,340.14145876,343.71,339.36990745,339.09344,339.92105466,271.63206291
2024-07-16,338.62879265,343.31,338.59799012,338.63958741,338.76328163,342.0,338.64504487,338.57049124,338.69188249,264.92028373
2024-07-17,331.17740532,338.6,331.09119973,331.19024891,331.08045991,342.09,331.3162307,331.34493495,331.34765703,249.61881199
2024-07-18,324.91885684,333.1,324.93181336,324.87918275,324.92369607,339.74,324.91644357,324.94244104,324.88028919,251.98034563
2024-07-19,330.35592752,341.98,330.23740937,330.23355355,330.30336948,336.9,330.52701987,330.88923476,330.35034129,268.18596201
2024-07-22,332.53258574,338.57,332.52159535,332.58011838,332.60279835,338.88,332.656225,332.56648826,332.67830339,271.11702203
2024-07-23,336.54386029,340.0,336.50861774,336.66958408,336.79222225,340.91,336.81417455,336.8716646,336.80204981,259.70268119
2024-07-24,328.13163287,339.37,328.19458577,328.10699603,328.30139404,336.2699,327.69392245,328.2291885,328.05685806,287.59107918
2024-07-25,323.71460585,333.995,323.66394178,323.83095637,324.29879686,328.86,323.89235656,323.68296469,323.97178748,298.55113807
2024-07-26,326.01768704,327.99,326.01488007,326.09055599,326.21580575,329.41,326.08816992,325.72678175,326.14608058,278.764294
2024-07-29,324.12301275,336.7627,324.08822944,324.11804952,324.07452139,328.73,324.02770647,324.04967154,324.18674392,250.66131341
2024-07-30,319.56300333,326.69,319.52100314,319.61484697,319.5127308,326.88,319.42907813,319.79726954,319.68712034,254.41836285
2024-07-31,323.77560942,330.03,323.76460275,323.87572623,323.86940689,326.63,323.94902698,323.86637174,323.97090452,295.45334495
2024-08-01,317.68766734,328.64,317.77635539,317.63353425,317.66668546,325.75,317.44303901,318.38366198,317.50545177,253.46800293
2024-08-02,303.46110768,323.9,303.45137092,303.38395903,303.3731553,324.8939,303.50765933,303.58345896,303.46812181,235.16947264
2024-08-05,295.27980415,305.09,295.1832571,295.74509548,296.69915714,301.4,295.95904987,295.79524577,296.00642629,241.25681959
2024-08-06,301.86396553,301.0,301.80643928,301.94146715,302.27076944,305.4199,302.09497605,301.20340752,302.07184068,250.20371982
2024-08-07,309.68389112,312.9988,309.56881149,309.85351831,310.37840711,324.2,309.95849383,309.80356566,310.05142154,266.76263697
2024-08-08,314.70353507,312.0,314.69257753,314.77473731,314.69889064,322.9372,314.78966026,315.02362943,314.7949938,274.97712116
2024-08-09,328.52666881,320.9277,328.59768512,328.6262435,328.22695937,333.15,329.14428349,328.94544236,328.62268203,272.08679236
2024-08-12,329.24007182,335.1888,329.16932546,329.27586049,329.30236069,333.0072,329.55857892,329.4077469,329.40156009,212.479727
2024-08-13,332.51033303,335.0,332.45836208,332.57491468,332.74687953,336.2499,332.72526855,332.72098468,332.71133716,244.4419667
2024-08-14,339.61180247,336.39,339.63462293,339.75174373,339.79811046,344.4,339.75436518,339.89079902,339.7867322,222.3006772
2024-08-15,343.26037151,344.925,343.24883985,343.32689995,343.46937503,345.78,343.31287296,343.2876918,343.38667488,192.58799058
2024-08-16,334.77884444,345.77,334.76939341,334.73465096,334.70193543,340.71,334.83269448,334.98683724,334.78155738,241.09240887
2024-08-19,343.35246167,337.96,343.28843864,341.23670024,341.25234979,356.24,341.43295718,341.46266801,341.3180087,230.50939401
2024-08-20,368.00208936,355.3788,368.12794166,368.54619008,369.17462785,375.37,368.44286359,368.0467485,368.42856985,208.1349137
2024-08-21,361.93015659,371.96,361.9550945,361.97252769,362.01085593,368.5949,362.16344957,362.37917071,362.06631413,242.14577953
2024-08-22,353.01616348,362.8988,352.99515666,353.00022409,353.18619992,359.75,352.84102673,352.8640672,353.09297503,261.90158254
2024-08-23,349.26887197,353.0,349.19058488,349.33049286,349.15133285,355.15,349.73660448,350.0311917,349.51449742,238.69000409
2024-08-26,350.30255967,354.6388,350.22077754,350.41504203,350.9127267,354.64,350.19972148,350.48855308,350.56319487,227.14763029
2024-08-27,348.88772956,352.1988,348.89997135,348.97197807,348.84180453,351.34,349.14038611,349.06474962,349.00375327,261.63677343
2024-08-28,350.00151113,351.97,349.96171463,350.0713976,349.88250062,352.78,350.21603187,350.24804493,350.16452511,306.8233109
2024-08-29,361.32243508,356.8088,361.29887623,361.44010976,361.93446419,366.1099,361.65631127,361.76329261,361.52053149,288.83852705
2024-08-30,360.34121345,363.99,360.29844634,360.38079205,360.22085364,362.9788,360.49510951,359.85174401,360.47251679,209.66610765
2024-09-03,358.41698196,363.9988,358.38258882,358.50838634,358.87545769,365.5,358.44286204,359.23927618,358.6114673,263.57997044
2024-09-04,344.7986978,355.4988,344.77426719,344.78923714,345.029573,348.06,344.88935336,344.84710692,344.88871566,252.22321988
2024-09-05,342.28606251,354.9988,342.24988075,342.33637936,342.20089181,360.9722,342.64542395,342.58195449,342.46830675,256.94203402
2024-09-06,337.4411405,345.32,337.52151172,337.47129324,337.328454,347.45,337.67169651,338.23410934,337.45295996,292.47768717
2024-09-09,341.94373052,346.69,341.95343337,342.01025198,341.7218318,344.95,342.09967353,342.15600557,342.04779415,299.18817132
2024-09-10,344.71749968,350.2988,344.64763319,344.76759796,344.5179037,348.48,345.24466816,345.2344366,344.90280092,266.92010766
2024-09-11,338.69926581,351.4088,338.67658422,338.702939,338.37962674,347.0,338.78642146,338.88368298,338.80129137,250.44039079
2024-09-12,344.48836892,353.1788,344.5000223,344.52280559,344.62679296,346.43,344.44087363,344.61607281,344.54152165,240.02244877
2024-09-13,348.1252995,348.13,348.07286592,348.17019462,348.33858886,352.6,348.47010001,348.45982189,348.26509469,253.91086407
2024-09-16,345.93893796,358.6588,345.92190468,345.96166313,346.02397517,349.3,346.01285225,346.08774397,346.00493818,235.7750415
2024-09-17,339.92552029,351.9988,339.99753443,339.91646878,339.87162045,348.0,339.74211527,339.78517365,339.8740126,195.7387608
2024-09-18,332.29078128,338.6,332.28878453,332.32353564,332.59591813,367.5215,331.9389001,331.83840368,332.38332675,215.72092177
2024-09-19,335.20266453,347.17,335.09962109,335.26895261,335.59747169,347.12,335.25019855,335.22536784,335.46294603,232.37990622
2024-09-20,336.58523776,338.9288,336.54697754,336.64041526,336.22960664,341.05,337.10513165,337.30196577,336.73525908,193.9789913
2024-09-23,342.96868734,342.55,342.97190824,343.01629063,343.22092607,345.4288,343.07237973,342.87723979,343.04086226,265.77202774
2024-09-24,342.58948672,346.1088,342.63788733,342.60198713,342.73251063,345.88,342.49740111,342.73411061,342.58407253,187.17908177
2024-09-25,340.28445316,346.2588,340.29499752,340.3171059,340.32805569,345.22,340.29819712,340.47455118,340.35400267,259.73889275
2024-09-26,337.67338842,346.7988,337.64826353,337.66414836,337.60344523,344.45,337.67730702,337.84583936,337.73504796,235.40503356
2024-09-27,336.3324314,339.52,336.34788892,336.37409021,336.48191866,342.68,336.30412594,336.39672675,336.40123569,205.46397407
2024-09-30,340.28779435,344.9988,340.26179919,340.37205149,340.24398702,343.5,340.58410868,340.58980577,340.44824009,254.2166297
2024-10-01,331.59692282,344.7788,331.5958165,331.62997786,331.74847881,342.3686,331.44650391,331.79777821,331.67114576,248.9218329
2024-10-02,333.11883622,332.25,333.09007696,333.19427643,333.35144444,337.63,333.31652465,333.26102288,333.26356894,241.56638406
2024-10-03,334.66723691,332.75,334.65263854,334.73919974,334.72823944,336.7441,334.83730589,334.91191452,334.78928516,258.78390458
2024-10-04,340.15089661,343.0,340.18190559,340.19036613,339.94952792,342.99,340.46801742,340.23271246,340.19615604,269.27428255
2024-10-07,340.85978111,353.82,340.87948951,340.96730418,341.36030926,345.74,340.82759863,341.2417233,341.02688288,351.97364382
2024-10-08,353.77095212,345.89,353.82293229,353.87387275,354.02730044,356.9999,353.65729802,353.57190138,353.82754585,363.198122
2024-10-09,360.96034303,357.1788,360.99012539,361.13762875,361.27179326,363.56,361.2282345,361.06881013,361.15073352,827.86591205
2024-10-10,367.182064,363.3588,367.16898886,367.29813365,367.37693373,369.81,367.0960474,366.98563502,367.34547539,2095.6909225
2024-10-11,374.54963922,370.56,374.51693472,374.62179354,374.73118439,378.47,374.5702456,374.62584253,374.66402532,1369.8734072
2024-10-14,373.30794905,377.98,373.26379468,373.34590698,373.15531082,377.98,373.53605951,373.31214313,373.43156195,1300.7322311
2024-10-15,373.94270662,375.99,373.92156353,374.01603407,373.84825374,376.49,374.161341,374.11818487,374.08881266,1023.0338798
2024-10-16,370.81163944,376.98,370.75839396,370.85577268,370.86112687,375.114,370.99284878,370.79709911,370.97678108,1133.1267544
2024-10-17,375.90062887,378.8188,375.868752,375.99728137,375.90551898,379.8,376.20102352,376.21872161,376.11365698,1034.496343
2024-10-18,374.5671998,380.0,374.56280655,374.57946546,374.68642755,376.01,374.62994673,374.76636685,374.61946099,1169.2731585
2024-10-21,378.38376615,375.0,378.31977997,378.5064013,378.01814515,384.0,378.66620686,378.70886404,378.621629,1502.9334972
2024-10-22,376.33395581,380.9388,376.29678596,376.40586671,376.32811437,379.4999,376.64557667,376.91597795,376.5076337,1190.1367112
2024-10-23,362.6143838,384.9988,362.63642439,362.63372603,363.04966733,374.8499,362.29074084,361.68633093,362.61091117,996.93849491
2024-10-24,363.92524094,368.6067,363.9097398,364.03201143,364.05409467,376.15,364.11680582,364.17485044,364.11046131,1198.771007
2024-10-25,368.71801019,371.1192,368.67332034,368.81975631,369.03672053,372.4,368.99383344,369.52401743,368.93144008,947.15354779
2024-10-28,363.58510833,374.9988,363.57961358,363.58888541,363.76160237,369.28,363.45804586,363.49334279,363.63918596,617.63210498
2024-10-29,364.04497979,364.8788,363.9890328,364.12281782,364.24444979,367.47,364.33936155,364.07459374,364.23075112,708.93229971
2024-10-30,362.45558803,374.0067,362.35706175,362.54329161,363.21176633,367.97,362.33688759,361.77583829,362.74887931,537.26044885
2024-10-31,360.64034166,366.0,360.62627886,360.70552567,360.38216319,369.75,361.06432799,361.30555483,360.79997301,556.54560559
2024-11-01,362.42600726,365.26,362.4035585,362.52277774,362.87070403,373.23,362.5212733,362.34138988,362.6197503,630.64346412
2024-11-04,360.71932573,364.0,360.73288752,360.77525711,361.06487126,363.99,360.79934984,360.64819555,360.8231165,581.93932124
2024-11-05,366.07417864,365.3388,366.11342517,366.11504158,365.86374106,368.4999,366.28264417,366.32448076,366.10299702,556.89837208
2024-11-06,383.2292267,379.1988,383.25705461,383.38743041,383.36416605,386.46,383.48824689,383.46510972,383.40061086,641.21967831
2024-11-07,382.80212454,389.875,382.67374242,382.94638906,382.68904414,387.26,383.43665258,383.00937049,383.14688251,715.68793402
2024-11-08,390.11580296,395.9988,390.01420469,390.21742127,390.40629998,393.21,390.3440849,390.20885332,390.37017696,702.09513037
2024-11-11,397.72857146,397.0,397.69958121,397.86357639,397.93036255,400.75,397.89966539,398.11459104,397.94468,569.82412915
2024-11-12,397.53083195,401.0,397.50425877,397.58828392,397.67732256,399.37,397.62313673,397.52951227,397.66440194,540.35792061
2024-11-13,404.81195284,404.97,404.73180769,404.92943466,405.3782018,408.59,404.88263176,404.67764081,405.03456245,654.0963364
2024-11-14,396.72809368,410.0,396.73660452,396.75144097,396.99624788,403.4,396.75045423,396.83916111,396.87203363,597.17015601
2024-11-15,387.48802569,403.4888,387.43985345,387.54600411,387.60275801,392.99,387.65282756,387.75009526,387.65392289,648.87725592
2024-11-18,388.02392609,395.54,388.00345947,388.09456143,388.00154176,393.75,388.12066327,388.3018658,388.20376903,529.21516062
2024-11-19,387.13371627,390.4788,387.12893149,387.19450215,387.19913141,398.02,387.28945781,387.28529365,387.24450965,514.5240125
2024-11-20,385.14724956,394.0,385.14696465,388.91779684,389.0230475,395.0,389.10336311,389.26946614,389.04851634,545.3299195
2024-11-21,394.0863405,402.92,394.10047105,394.81502809,394.8880095,404.0,394.83164872,394.73887371,395.05708821,266.91349187
2024-11-22,380.21332162,398.19,380.18974751,380.14952721,379.74495346,397.13,380.68563116,380.12113243,380.28501181,573.36478548
2024-11-25,387.51364589,389.0,387.47586028,387.67677127,387.28444254,397.8189,388.3849143,388.61279574,387.85023838,687.7527841
2024-11-26,394.14654658,395.5488,394.09313864,394.25734866,394.16500197,397.22,394.48363455,394.2929295,394.36654511,558.3624838
2024-11-27,386.94897355,396.91,386.9390469,387.01385752,387.21526034,395.5,387.07852284,387.39401546,387.13693371,563.46383446
2024-11-29,387.16094976,392.55,387.17068464,387.22233368,387.36349566,389.24,387.23407284,387.20809113,387.27861729,459.44483855
2024-12-02,389.4798389,392.5588,389.46002211,389.54307367,389.65456025,392.33,389.52524293,389.63854833,389.62190337,611.62025547
2024-12-03,391.90514352,392.2588,391.85068836,392.00762609,391.88641587,395.88,392.20981068,392.39617358,392.15682928,586.21517649
